20230406	2000	32	1
588	14656	23969	11654	23	10149	23685	16107	1145	5907	21766	19988	3795	2524	18479	22752	7602	477	14286	24010	12032	53	9777	23586	16461	1311	5584	21539	20268	4075	2297	18156
22918	7956	378	13914	24040	12409	94	9407	23475	16810	1488	5269	21302	20539	4362	2080	17828	23074	8313	289	13540	24058	12787	148	9039	23352	17154	1675	4959	21057	20802	4657
1873	17494	23219	8675	213	13164	24064	13164	213	8675	23219	17494	1873	4657	20802	21057	4959	1675	17154	23352	9039	148	12787	24058	13540	289	8313	23074	17828	2080	4362	20539
21302	5269	1488	16810	23475	9407	94	12409	24040	13914	378	7956	22918	18156	2297	4075	20268	21539	5584	1311	16461	23586	9777	53	12031	24010	14286	477	7602	22752	18479	2524
3795	19988	21766	5907	1145	16107	23685	10149	23	11654	23969	14656	588	7253	22575	18794	2761	3524	19701	21983	6235	989	15750	23774	10523	5	11276	23915	15024	711	6909	22388
19104	3006	3261	19406	22190	6569	844	15388	23850	10899	0	10899	23850	15388	844	6569	22190	19406	3261	3006	19104	22388	6909	711	15024	23915	11276	5	10523	23774	15750	989
6235	21983	19701	3524	2761	18794	22575	7253	588	14656	23969	11654	23	10149	23685	16107	1145	5907	21766	19988	3795	2524	18479	22752	7602	477	14286	24010	12032	53	9777	23586
16461	1311	5584	21539	20268	4075	2297	18156	22918	7956	378	13914	24040	12409	94	9407	23475	16810	1488	5269	21302	20539	4362	2080	17828	23074	8313	289	13540	24058	12787	148
9039	23352	17154	1675	4959	21057	20802	4657	1873	17494	23219	8675	213	13164	24064	13164	213	8675	23219	17494	1873	4657	20802	21057	4959	1675	17154	23352	9039	148	12787	24058
13540	289	8313	23074	17828	2080	4362	20539	21302	5269	1488	16810	23475	9407	94	12409	24040	13914	378	7956	22918	18156	2297	4075	20268	21539	5584	1311	16461	23586	9777	53
12032	24010	14286	477	7602	22752	18479	2524	3795	19988	21766	5907	1145	16107	23685	10149	23	11654	23969	14656	588	7253	22575	18794	2761	3524	19701	21983	6235	989	15750	23774
10523	5	11276	23915	15024	711	6909	22388	19104	3006	3261	19406	22190	6569	844	15388	23850	10899	0	10899	23850	15388	844	6569	22190	19406	3261	3006	19104	22388	6909	711
15024	23915	11276	5	10523	23774	15750	989	6235	21983	19701	3524	2761	18794	22575	7253	588	14656	23969	11654	23	10149	23685	16107	1145	5907	21766	19988	3795	2524	18479	22752
7602	477	14286	24010	12031	53	9777	23586	16461	1311	5584	21539	20268	4075	2297	18156	22918	7956	378	13914	24040	12409	94	9407	23475	16810	1488	5269	21302	20539	4362	2080
17828	23074	8313	289	13540	24058	12787	148	9039	23352	17154	1675	4959	21057	20802	4657	1873	17494	23219	8675	213	13164	24064	13164	213	8675	23219	17494	1873	4657	20802	21057
4959	1675	17154	23352	9039	148	12787	24058	13540	289	8313	23074	17828	2080	4362	20539	21302	5269	1488	16810	23475	9407	94	12409	24040	13914	378	7956	22918	18156	2297	4075
20268	21539	5584	1311	16461	23586	9777	53	12031	24010	14286	477	7602	22752	18479	2524	3795	19988	21766	5907	1145	16107	23685	10149	23	11654	23969	14656	588	7253	22575	18794
